
step 0: train loss 7.2224, val loss 7.2210
iter 820: loss 1.3556, time 48.83ms, mfu 7.83%
iter 830: loss 1.3706, time 39.84ms, mfu 8.02%
iter 840: loss 1.3455, time 39.74ms, mfu 8.19%
iter 850: loss 1.3370, time 50.94ms, mfu 8.13%
iter 860: loss 1.3273, time 50.31ms, mfu 8.08%
iter 870: loss 1.4264, time 51.11ms, mfu 8.03%
iter 880: loss 1.3058, time 55.36ms, mfu 7.92%
iter 890: loss 1.3829, time 44.12ms, mfu 8.01%
iter 900: loss 1.3430, time 48.63ms, mfu 8.00%
iter 910: loss 1.4390, time 51.18ms, mfu 7.96%
iter 920: loss 1.3871, time 39.82ms, mfu 8.13%
iter 930: loss 1.4031, time 39.81ms, mfu 8.29%
iter 940: loss 1.2644, time 48.03ms, mfu 8.26%
iter 950: loss 1.3945, time 46.39ms, mfu 8.27%
iter 960: loss 1.3954, time 49.49ms, mfu 8.22%
iter 970: loss 1.3175, time 53.48ms, mfu 8.12%
iter 980: loss 1.3639, time 54.13ms, mfu 8.02%
iter 990: loss 1.3533, time 51.23ms, mfu 7.97%
step 1000: train loss 1.2920, val loss 1.4706
saving checkpoint to perliment_out2
iter 1000: loss 1.3815, time 5893.12ms, mfu 7.18%
iter 1010: loss 1.3161, time 51.14ms, mfu 7.22%
iter 1020: loss 1.3598, time 47.08ms, mfu 7.32%
iter 1030: loss 1.3262, time 39.84ms, mfu 7.56%
iter 1040: loss 1.3328, time 45.98ms, mfu 7.64%
iter 1050: loss 1.3439, time 49.21ms, mfu 7.66%
iter 1060: loss 1.4196, time 47.67ms, mfu 7.71%
iter 1070: loss 2.9747, time 50.12ms, mfu 7.71%
iter 1080: loss 2.3087, time 46.85ms, mfu 7.76%
iter 1090: loss 2.0849, time 50.85ms, mfu 7.74%
iter 1100: loss 1.9456, time 53.95ms, mfu 7.68%
iter 1110: loss 1.7865, time 52.46ms, mfu 7.65%
iter 1120: loss 1.7439, time 48.14ms, mfu 7.69%
iter 1130: loss 1.6819, time 55.89ms, mfu 7.61%
iter 1140: loss 1.5309, time 49.66ms, mfu 7.63%
iter 1150: loss 1.5123, time 40.24ms, mfu 7.83%
iter 1160: loss 1.5202, time 47.20ms, mfu 7.86%
iter 1170: loss 1.4690, time 48.94ms, mfu 7.86%
iter 1180: loss 1.4794, time 48.31ms, mfu 7.88%
iter 1190: loss 1.3909, time 50.53ms, mfu 7.85%
iter 1200: loss 1.3721, time 43.48ms, mfu 7.96%
iter 1210: loss 1.3601, time 49.61ms, mfu 7.94%
iter 1220: loss 1.4273, time 45.62ms, mfu 7.99%
iter 1230: loss 1.3701, time 51.29ms, mfu 7.95%
iter 1240: loss 1.2705, time 49.91ms, mfu 7.93%
step 1250: train loss 1.3024, val loss 1.4727
iter 1250: loss 1.3416, time 5573.87ms, mfu 7.14%
iter 1260: loss 1.2322, time 39.83ms, mfu 7.40%
iter 1270: loss 1.3596, time 48.29ms, mfu 7.46%
iter 1280: loss 1.3275, time 49.32ms, mfu 7.49%
iter 1290: loss 1.2936, time 48.87ms, mfu 7.53%
iter 1300: loss 1.3504, time 40.02ms, mfu 7.75%
iter 1310: loss 1.4530, time 48.98ms, mfu 7.76%
iter 1320: loss 1.2489, time 50.71ms, mfu 7.75%
iter 1330: loss 1.3778, time 52.92ms, mfu 7.70%
iter 1340: loss 1.3503, time 51.91ms, mfu 7.67%
iter 1350: loss 1.1841, time 39.88ms, mfu 7.88%
iter 1360: loss 1.2110, time 39.86ms, mfu 8.06%
iter 1370: loss 1.3396, time 39.81ms, mfu 8.22%
iter 1380: loss 1.1956, time 44.92ms, mfu 8.26%
iter 1390: loss 1.2773, time 51.10ms, mfu 8.19%
iter 1400: loss 1.2355, time 52.51ms, mfu 8.11%
iter 1410: loss 1.2862, time 49.18ms, mfu 8.08%
iter 1420: loss 1.3906, time 55.97ms, mfu 7.96%
iter 1430: loss 1.2594, time 48.69ms, mfu 7.96%
iter 1440: loss 1.2956, time 52.77ms, mfu 7.90%
iter 1450: loss 1.3655, time 51.91ms, mfu 7.85%
iter 1460: loss 1.2796, time 50.75ms, mfu 7.83%
iter 1470: loss 1.3824, time 50.77ms, mfu 7.80%
iter 1480: loss 1.2779, time 39.79ms, mfu 7.99%
iter 1490: loss 1.3639, time 49.85ms, mfu 7.97%
step 1500: train loss 1.2587, val loss 1.4331
saving checkpoint to perliment_out2
iter 1500: loss 1.2946, time 5876.94ms, mfu 7.18%
iter 1510: loss 1.3316, time 45.74ms, mfu 7.31%
iter 1520: loss 1.2683, time 50.73ms, mfu 7.34%
iter 1530: loss 1.3061, time 46.13ms, mfu 7.44%
iter 1540: loss 1.3278, time 46.79ms, mfu 7.52%
iter 1550: loss 1.2735, time 50.41ms, mfu 7.54%
iter 1560: loss 1.3029, time 52.49ms, mfu 7.52%
iter 1570: loss 1.2933, time 51.26ms, mfu 7.52%
iter 1580: loss 1.2302, time 47.32ms, mfu 7.58%
iter 1590: loss 1.2796, time 48.62ms, mfu 7.62%
iter 1600: loss 1.3246, time 48.57ms, mfu 7.65%
iter 1610: loss 1.2698, time 48.22ms, mfu 7.69%
iter 1620: loss 1.7841, time 48.79ms, mfu 7.71%
iter 1630: loss 1.3686, time 49.26ms, mfu 7.72%
iter 1640: loss 1.3856, time 49.19ms, mfu 7.74%
iter 1650: loss 1.3398, time 53.78ms, mfu 7.68%
iter 1660: loss 1.3491, time 54.38ms, mfu 7.62%
iter 1670: loss 1.4374, time 40.03ms, mfu 7.83%
iter 1680: loss 1.2266, time 40.01ms, mfu 8.01%
iter 1690: loss 1.3011, time 50.21ms, mfu 7.98%
iter 1700: loss 1.3146, time 50.56ms, mfu 7.94%
iter 1710: loss 1.3004, time 50.41ms, mfu 7.92%
iter 1720: loss 1.3267, time 50.67ms, mfu 7.89%
iter 1730: loss 1.1554, time 51.50ms, mfu 7.85%
iter 1740: loss 1.2645, time 43.14ms, mfu 7.96%
step 1750: train loss 1.2193, val loss 1.3915
saving checkpoint to perliment_out2
iter 1750: loss 1.3140, time 5907.74ms, mfu 7.17%
iter 1760: loss 1.3331, time 49.77ms, mfu 7.23%
iter 1770: loss 1.2961, time 49.23ms, mfu 7.29%
iter 1780: loss 1.1945, time 40.63ms, mfu 7.51%
iter 1790: loss 1.2853, time 46.79ms, mfu 7.59%
iter 1800: loss 1.2429, time 51.38ms, mfu 7.58%
iter 1810: loss 1.3150, time 50.72ms, mfu 7.58%
iter 1820: loss 1.2550, time 51.66ms, mfu 7.57%
iter 1830: loss 1.3266, time 50.70ms, mfu 7.58%
iter 1840: loss 1.2498, time 41.97ms, mfu 7.74%
iter 1850: loss 1.3638, time 45.26ms, mfu 7.82%
iter 1860: loss 1.3119, time 49.82ms, mfu 7.81%
iter 1870: loss 1.2134, time 52.15ms, mfu 7.77%
iter 1880: loss 1.2632, time 50.27ms, mfu 7.76%
iter 1890: loss 1.2104, time 49.97ms, mfu 7.76%
iter 1900: loss 1.2875, time 46.93ms, mfu 7.81%
iter 1910: loss 1.2260, time 51.23ms, mfu 7.78%
iter 1920: loss 1.2649, time 45.20ms, mfu 7.86%
iter 1930: loss 1.2777, time 47.76ms, mfu 7.88%
iter 1940: loss 1.3215, time 42.83ms, mfu 7.99%
iter 1950: loss 1.3545, time 52.95ms, mfu 7.92%
iter 1960: loss 1.2137, time 45.43ms, mfu 7.98%
iter 1970: loss 1.3086, time 49.94ms, mfu 7.96%
iter 1980: loss 1.2271, time 51.61ms, mfu 7.91%
iter 1990: loss 1.3092, time 49.79ms, mfu 7.89%
step 2000: train loss 1.2128, val loss 1.3736
saving checkpoint to perliment_out2
iter 2000: loss 1.1784, time 5865.50ms, mfu 7.11%
iter 2010: loss 1.2760, time 40.15ms, mfu 7.36%
iter 2020: loss 1.2466, time 50.12ms, mfu 7.40%
iter 2030: loss 1.2125, time 52.58ms, mfu 7.39%
iter 2040: loss 1.3056, time 49.27ms, mfu 7.44%
iter 2050: loss 1.2296, time 51.53ms, mfu 7.44%
iter 2060: loss 1.2843, time 49.16ms, mfu 7.48%
iter 2070: loss 1.2611, time 50.64ms, mfu 7.50%
iter 2080: loss 1.2909, time 50.86ms, mfu 7.51%
iter 2090: loss 1.2472, time 49.97ms, mfu 7.53%
iter 2100: loss 1.1407, time 49.05ms, mfu 7.56%
iter 2110: loss 1.2608, time 51.57ms, mfu 7.56%
iter 2120: loss 1.2336, time 49.59ms, mfu 7.58%
iter 2130: loss 1.2707, time 40.13ms, mfu 7.78%
iter 2140: loss 1.2142, time 47.30ms, mfu 7.82%
iter 2150: loss 1.2828, time 51.72ms, mfu 7.79%
iter 2160: loss 1.2903, time 51.69ms, mfu 7.76%
iter 2170: loss 1.2449, time 50.76ms, mfu 7.74%
iter 2180: loss 1.2814, time 52.51ms, mfu 7.70%
iter 2190: loss 1.1966, time 53.84ms, mfu 7.65%
iter 2200: loss 1.2212, time 47.39ms, mfu 7.70%
iter 2210: loss 1.2132, time 49.84ms, mfu 7.70%
iter 2220: loss 1.2324, time 48.00ms, mfu 7.74%
iter 2230: loss 1.1607, time 50.83ms, mfu 7.72%
iter 2240: loss 1.2565, time 46.10ms, mfu 7.79%
step 2250: train loss 1.1860, val loss 1.3614
saving checkpoint to perliment_out2
iter 2250: loss 1.1506, time 5858.87ms, mfu 7.02%
iter 2260: loss 1.1786, time 47.78ms, mfu 7.12%
iter 2270: loss 1.2146, time 49.43ms, mfu 7.19%
iter 2280: loss 1.2676, time 51.16ms, mfu 7.23%
iter 2290: loss 1.2595, time 50.08ms, mfu 7.28%
iter 2300: loss 1.2544, time 48.67ms, mfu 7.34%
iter 2310: loss 1.2052, time 52.88ms, mfu 7.34%
iter 2320: loss 1.1458, time 42.74ms, mfu 7.51%
iter 2330: loss 1.1646, time 50.11ms, mfu 7.53%
iter 2340: loss 1.2932, time 51.64ms, mfu 7.52%
iter 2350: loss 1.1810, time 48.79ms, mfu 7.56%
iter 2360: loss 1.2321, time 46.09ms, mfu 7.64%
iter 2370: loss 1.1960, time 46.07ms, mfu 7.72%
iter 2380: loss 1.1483, time 44.25ms, mfu 7.82%
iter 2390: loss 1.1397, time 45.80ms, mfu 7.88%
iter 2400: loss 1.1937, time 52.19ms, mfu 7.83%
iter 2410: loss 1.2189, time 47.84ms, mfu 7.86%
iter 2420: loss 1.2779, time 53.02ms, mfu 7.80%
iter 2430: loss 1.2029, time 49.63ms, mfu 7.80%
iter 2440: loss 1.2525, time 48.49ms, mfu 7.81%
iter 2450: loss 1.3219, time 47.82ms, mfu 7.84%
iter 2460: loss 1.2929, time 47.67ms, mfu 7.87%
iter 2470: loss 1.2514, time 39.78ms, mfu 8.05%
iter 2480: loss 1.2085, time 46.13ms, mfu 8.08%
iter 2490: loss 1.2478, time 49.08ms, mfu 8.06%
step 2500: train loss 1.1811, val loss 1.3382
saving checkpoint to perliment_out2
iter 2500: loss 1.2546, time 6019.09ms, mfu 7.26%
iter 2510: loss 1.1724, time 54.55ms, mfu 7.24%
iter 2520: loss 1.1533, time 51.51ms, mfu 7.27%
iter 2530: loss 1.2587, time 41.12ms, mfu 7.48%
iter 2540: loss 1.1208, time 49.71ms, mfu 7.51%
iter 2550: loss 1.2564, time 47.61ms, mfu 7.57%
iter 2560: loss 1.2275, time 44.78ms, mfu 7.68%
iter 2570: loss 1.2202, time 44.92ms, mfu 7.77%
iter 2580: loss 1.2301, time 45.82ms, mfu 7.83%
iter 2590: loss 1.2492, time 48.79ms, mfu 7.84%
iter 2600: loss 1.2888, time 50.33ms, mfu 7.83%
iter 2610: loss 1.2020, time 50.98ms, mfu 7.80%
iter 2620: loss 1.1925, time 53.33ms, mfu 7.74%
iter 2630: loss 1.2159, time 48.46ms, mfu 7.77%
iter 2640: loss 1.1916, time 51.84ms, mfu 7.74%
iter 2650: loss 1.1253, time 46.63ms, mfu 7.79%
iter 2660: loss 1.1838, time 49.29ms, mfu 7.79%
iter 2670: loss 1.1617, time 43.04ms, mfu 7.91%
iter 2680: loss 1.2614, time 47.53ms, mfu 7.93%
iter 2690: loss 1.2061, time 48.48ms, mfu 7.94%
iter 2700: loss 1.1355, time 43.72ms, mfu 8.03%
iter 2710: loss 1.1833, time 46.85ms, mfu 8.05%
iter 2720: loss 1.1866, time 51.73ms, mfu 7.99%
iter 2730: loss 1.1921, time 50.54ms, mfu 7.96%
iter 2740: loss 1.1948, time 50.29ms, mfu 7.93%
step 2750: train loss 1.1556, val loss 1.3184
saving checkpoint to perliment_out2
iter 2750: loss 1.2501, time 5880.99ms, mfu 7.14%
iter 2760: loss 1.1733, time 49.98ms, mfu 7.20%
iter 2770: loss 1.1777, time 50.19ms, mfu 7.25%
iter 2780: loss 1.2594, time 49.20ms, mfu 7.31%
iter 2790: loss 1.2374, time 40.01ms, mfu 7.54%
iter 2800: loss 1.1849, time 48.35ms, mfu 7.59%
iter 2810: loss 1.1389, time 49.10ms, mfu 7.62%
iter 2820: loss 1.2074, time 40.59ms, mfu 7.81%
iter 2830: loss 1.1413, time 48.76ms, mfu 7.82%
iter 2840: loss 1.3774, time 44.78ms, mfu 7.90%
iter 2850: loss 1.3431, time 51.08ms, mfu 7.86%
iter 2860: loss 1.2887, time 56.12ms, mfu 7.77%
iter 2870: loss 1.2010, time 50.64ms, mfu 7.75%
iter 2880: loss 1.2097, time 47.09ms, mfu 7.80%
iter 2890: loss 1.1667, time 51.42ms, mfu 7.77%
iter 2900: loss 1.1990, time 47.47ms, mfu 7.81%
iter 2910: loss 1.2000, time 40.00ms, mfu 7.99%
iter 2920: loss 1.1706, time 46.85ms, mfu 8.02%
iter 2930: loss 1.1678, time 48.85ms, mfu 8.01%
iter 2940: loss 1.1551, time 49.53ms, mfu 7.98%
iter 2950: loss 1.2011, time 48.17ms, mfu 7.99%
iter 2960: loss 1.1226, time 46.90ms, mfu 8.01%
iter 2970: loss 1.1758, time 52.41ms, mfu 7.95%
iter 2980: loss 1.1796, time 51.73ms, mfu 7.90%
iter 2990: loss 1.0905, time 47.72ms, mfu 7.92%
step 3000: train loss 1.1451, val loss 1.3012
saving checkpoint to perliment_out2
iter 3000: loss 1.1396, time 5849.86ms, mfu 7.13%
iter 3010: loss 1.1910, time 43.76ms, mfu 7.30%
iter 3020: loss 1.2083, time 46.64ms, mfu 7.40%
iter 3030: loss 1.1915, time 47.72ms, mfu 7.47%
iter 3040: loss 1.2193, time 47.60ms, mfu 7.53%
iter 3050: loss 1.2643, time 43.83ms, mfu 7.66%
iter 3060: loss 1.1275, time 47.25ms, mfu 7.71%
iter 3070: loss 1.1447, time 52.12ms, mfu 7.68%
iter 3080: loss 1.1664, time 53.18ms, mfu 7.64%
iter 3090: loss 1.1715, time 47.43ms, mfu 7.69%
iter 3100: loss 1.2332, time 51.10ms, mfu 7.68%
iter 3110: loss 1.2161, time 47.92ms, mfu 7.72%
iter 3120: loss 1.2114, time 41.01ms, mfu 7.89%
iter 3130: loss 1.1905, time 46.14ms, mfu 7.93%
iter 3140: loss 1.1843, time 39.94ms, mfu 8.11%
iter 3150: loss 1.1516, time 52.25ms, mfu 8.04%
iter 3160: loss 1.1685, time 47.20ms, mfu 8.05%
iter 3170: loss 1.2603, time 52.39ms, mfu 7.98%
iter 3180: loss 1.2191, time 51.22ms, mfu 7.94%
iter 3190: loss 1.1843, time 49.13ms, mfu 7.93%
iter 3200: loss 1.1087, time 50.28ms, mfu 7.91%
iter 3210: loss 1.1396, time 48.82ms, mfu 7.91%
iter 3220: loss 1.1794, time 48.80ms, mfu 7.91%
iter 3230: loss 1.2364, time 41.37ms, mfu 8.05%
iter 3240: loss 1.2564, time 45.76ms, mfu 8.09%
step 3250: train loss 1.1402, val loss 1.3032
iter 3250: loss 1.1748, time 5677.84ms, mfu 7.29%
iter 3260: loss 1.2567, time 49.57ms, mfu 7.34%
iter 3270: loss 1.2138, time 47.07ms, mfu 7.42%
iter 3280: loss 1.1662, time 47.26ms, mfu 7.50%
iter 3290: loss 1.1678, time 43.50ms, mfu 7.64%
iter 3300: loss 1.2000, time 49.77ms, mfu 7.65%
iter 3310: loss 1.1840, time 47.90ms, mfu 7.69%
iter 3320: loss 1.1120, time 50.23ms, mfu 7.69%
iter 3330: loss 1.1833, time 50.20ms, mfu 7.69%
iter 3340: loss 1.1550, time 49.93ms, mfu 7.70%
iter 3350: loss 1.1635, time 53.01ms, mfu 7.65%
iter 3360: loss 1.1015, time 49.74ms, mfu 7.67%
iter 3370: loss 1.1606, time 48.66ms, mfu 7.69%
iter 3380: loss 1.1593, time 47.71ms, mfu 7.73%
iter 3390: loss 1.0950, time 43.10ms, mfu 7.86%
iter 3400: loss 1.1948, time 39.91ms, mfu 8.04%
iter 3410: loss 1.1484, time 48.62ms, mfu 8.03%
iter 3420: loss 1.1771, time 50.27ms, mfu 7.99%
iter 3430: loss 1.2310, time 53.30ms, mfu 7.92%
iter 3440: loss 1.2920, time 51.74ms, mfu 7.87%
iter 3450: loss 1.2263, time 51.49ms, mfu 7.84%
iter 3460: loss 1.1902, time 50.08ms, mfu 7.82%
iter 3470: loss 1.2488, time 52.03ms, mfu 7.78%
iter 3480: loss 1.2158, time 47.83ms, mfu 7.81%
iter 3490: loss 1.2055, time 48.60ms, mfu 7.83%
step 3500: train loss 1.1334, val loss 1.2930
saving checkpoint to perliment_out2
iter 3500: loss 1.1425, time 5826.53ms, mfu 7.05%
iter 3510: loss 1.2152, time 47.53ms, mfu 7.16%
iter 3520: loss 1.1791, time 49.59ms, mfu 7.22%
iter 3530: loss 1.2571, time 48.93ms, mfu 7.29%
iter 3540: loss 1.1325, time 44.98ms, mfu 7.42%
iter 3550: loss 1.2196, time 49.86ms, mfu 7.45%
iter 3560: loss 1.2079, time 47.05ms, mfu 7.53%
iter 3570: loss 1.1149, time 50.37ms, mfu 7.54%
iter 3580: loss 1.1472, time 52.82ms, mfu 7.52%
iter 3590: loss 1.1532, time 53.30ms, mfu 7.49%
iter 3600: loss 1.1269, time 50.16ms, mfu 7.51%
iter 3610: loss 1.2001, time 46.95ms, mfu 7.58%
iter 3620: loss 1.1875, time 49.92ms, mfu 7.60%
iter 3630: loss 1.1367, time 46.46ms, mfu 7.67%
iter 3640: loss 1.1966, time 47.23ms, mfu 7.72%
iter 3650: loss 1.1693, time 48.61ms, mfu 7.74%
iter 3660: loss 1.1877, time 50.72ms, mfu 7.73%
iter 3670: loss 1.0633, time 48.70ms, mfu 7.75%
iter 3680: loss 1.1332, time 47.65ms, mfu 7.79%
iter 3690: loss 1.0797, time 46.92ms, mfu 7.83%
iter 3700: loss 1.0866, time 50.67ms, mfu 7.81%
iter 3710: loss 1.1783, time 51.11ms, mfu 7.78%
iter 3720: loss 1.0986, time 48.66ms, mfu 7.80%
iter 3730: loss 1.1892, time 51.92ms, mfu 7.76%
iter 3740: loss 1.1897, time 47.73ms, mfu 7.80%
step 3750: train loss 1.1121, val loss 1.2654
saving checkpoint to perliment_out2
iter 3750: loss 1.1677, time 5904.00ms, mfu 7.02%
iter 3760: loss 1.0960, time 48.92ms, mfu 7.11%
iter 3770: loss 1.1533, time 48.85ms, mfu 7.19%
iter 3780: loss 1.1859, time 49.48ms, mfu 7.25%
iter 3790: loss 1.0710, time 50.87ms, mfu 7.29%
iter 3800: loss 1.2107, time 53.85ms, mfu 7.27%
iter 3810: loss 1.1974, time 44.11ms, mfu 7.42%
iter 3820: loss 1.1988, time 47.00ms, mfu 7.50%
iter 3830: loss 1.1235, time 47.89ms, mfu 7.56%
iter 3840: loss 1.1445, time 51.55ms, mfu 7.55%
iter 3850: loss 1.1197, time 48.21ms, mfu 7.60%
iter 3860: loss 1.1935, time 48.56ms, mfu 7.63%
iter 3870: loss 1.1371, time 47.70ms, mfu 7.68%
iter 3880: loss 1.0732, time 49.60ms, mfu 7.69%
iter 3890: loss 1.0891, time 41.97ms, mfu 7.84%
iter 3900: loss 1.1580, time 50.00ms, mfu 7.83%
iter 3910: loss 1.1758, time 53.28ms, mfu 7.77%
iter 3920: loss 1.1122, time 47.48ms, mfu 7.81%
iter 3930: loss 1.0805, time 53.50ms, mfu 7.75%
iter 3940: loss 1.1914, time 46.94ms, mfu 7.80%
iter 3950: loss 1.1634, time 47.19ms, mfu 7.84%
iter 3960: loss 1.1860, time 44.17ms, mfu 7.93%
iter 3970: loss 1.0865, time 49.97ms, mfu 7.91%
iter 3980: loss 1.0718, time 50.87ms, mfu 7.88%
iter 3990: loss 1.1075, time 48.57ms, mfu 7.88%
step 4000: train loss 1.0996, val loss 1.2570
saving checkpoint to perliment_out2
iter 4000: loss 1.1683, time 5887.28ms, mfu 7.10%
iter 4010: loss 1.1753, time 39.83ms, mfu 7.36%
iter 4020: loss 1.1316, time 49.75ms, mfu 7.40%
iter 4030: loss 1.1012, time 52.81ms, mfu 7.39%
iter 4040: loss 1.0867, time 49.69ms, mfu 7.43%
iter 4050: loss 1.0937, time 52.78ms, mfu 7.42%
iter 4060: loss 1.1769, time 47.26ms, mfu 7.49%
iter 4070: loss 1.1048, time 43.32ms, mfu 7.64%
iter 4080: loss 1.0766, time 50.32ms, mfu 7.64%
iter 4090: loss 1.1500, time 49.26ms, mfu 7.66%
iter 4100: loss 1.1535, time 47.78ms, mfu 7.70%
iter 4110: loss 1.1976, time 49.01ms, mfu 7.72%
iter 4120: loss 1.0883, time 48.82ms, mfu 7.74%
iter 4130: loss 1.1435, time 39.89ms, mfu 7.93%
iter 4140: loss 1.1017, time 48.31ms, mfu 7.94%
iter 4150: loss 1.1227, time 47.97ms, mfu 7.95%
